﻿Tree #,Grant Number,Funder,Species,St. Address,Address Info,City,Ownership,X Coordinate,Y Coordinate,Census Tract,DAC Status,Date Planted,Stock Size,Grow Space,geom
2019102805,8GG17418,CAL FIRE,Prunus persica,6168 Lemon Ave,District9,Long Beach,Private,-118.179099,33.866761,6037570501,1A,2019-10-28,15-Gallon,Front Yard,"33.866761, -118.179099"
2019102902,8GG17418,CAL FIRE,Punica granatum,455 E Ocean Blvd,District2,Long Beach,Private,-118.186773,33.766972,6037576001,1A,2019-10-29,15-Gallon,Front Yard,"33.766972, -118.186773"
2019103102,8GG17418,CAL FIRE,Citrus sinensis,1640 Rose Ave,District6,Long Beach,Private,-118.169706,33.788029,6037575202,1A,2019-10-31,15-Gallon,Front Yard,"33.788029, -118.169706"
2020012502,8GG17418,Match,Lagerstroemia indica,3122 Stevely Ave.,The Ranchos,Long Beach,Public,-118.092254,33.813158,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.813158, -118.092254"
2020012508,8GG17418,Match,Lagerstroemia indica,3274 Stevely Ave.,The Ranchos,Long Beach,Public,-118.092425,33.816657,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.816657, -118.092425"
2020012512,8GG17418,Match,Pinus canariensis,3109 Volk Ave.,The Ranchos,Long Beach,Public,-118.094813,33.812787,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.812787, -118.094813"
2020012514,8GG17418,Match,Celtis sinensis,3042 Karen Ave.,The Ranchos,Long Beach,Public,-118.095527,33.811911,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.811911, -118.095527"
2020012516,8GG17418,Match,Celtis sinensis,3153 Karen Ave.,The Ranchos,Long Beach,Public,-118.095666,33.814072,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.814072, -118.095666"
2020012523,8GG17418,Match,Lagerstroemia indica,3009 Pattiz Ave.,The Ranchos,Long Beach,Public,-118.093148,33.810992,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.810992, -118.093148"
2020012525,8GG17418,Match,Lagerstroemia indica,3020 Pattiz Ave.,The Ranchos,Long Beach,Public,-118.093023,33.811262,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.811262, -118.093023"
2020012526,8GG17418,Match,Lagerstroemia indica,3026 Pattiz Ave.,The Ranchos,Long Beach,Public,-118.093019,33.811487,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.811487, -118.093019"
2020012527,8GG17418,Match,Lagerstroemia indica,3033 Pattiz Ave.,The Ranchos,Long Beach,Public,-118.093143,33.811553,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.811553, -118.093143"
2020012528,8GG17418,Match,Lagerstroemia indica,3038 Pattiz Ave.,The Ranchos,Long Beach,Public,-118.093022,33.811777,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.811777, -118.093022"
2020012530,8GG17418,Match,Lagerstroemia indica,3129 Pattiz Ave.,The Ranchos,Long Beach,Public,-118.093206,33.813091,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.813091, -118.093206"
2020012532,8GG17418,Match,Ulmus parvifolia,3108 Shipway Ave.,The Ranchos,Long Beach,Public,-118.093016,33.812476,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.812476, -118.093016"
2020012536,8GG17418,Match,Celtis occidentalis,7214 Metz Street.,The Ranchos,Long Beach,Public,-118.093434,33.815208,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.815208, -118.093434"
2020012537,8GG17418,Match,Celtis occidentalis,7215 Metz Street.,The Ranchos,Long Beach,Public,-118.093411,33.815312,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.815312, -118.093411"
2020012539,8GG17418,Match,Lagerstroemia indica,7212 Lanai Street.,The Ranchos,Long Beach,Public,-118.093465,33.815906,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.815906, -118.093465"
2020012540,8GG17418,Match,Lagerstroemia indica,7213 Lanai Street.,The Ranchos,Long Beach,Public,-118.093439,33.816008,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.816008, -118.093439"
2020012543,8GG17418,Match,Lagerstroemia indica,7237 Lanai Street.,The Ranchos,Long Beach,Public,-118.092615,33.816007,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.816007, -118.092615"
2020012548,8GG17418,Match,Ulmus parvifolia,7138 Coralite Street.,The Ranchos,Long Beach,Public,-118.094192,33.818018,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.818018, -118.094192"
2020012551,8GG17418,Match,Ulmus parvifolia,7180 Coralite Street.,The Ranchos,Long Beach,Public,-118.092839,33.818018,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.818018, -118.092839"
2020012553,8GG17418,Match,Ulmus parvifolia,7180 Coralite Street.,The Ranchos,Long Beach,Public,-118.092666,33.817834,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.817834, -118.092666"
2020012555,8GG17418,Match,Ulmus parvifolia,3162 Roxanne Ave.,The Ranchos,Long Beach,Public,-118.096261,33.814503,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.814503, -118.096261"
2020012559,8GG17418,Match,Ulmus parvifolia,3241 Roxanne Ave.,The Ranchos,Long Beach,Public,-118.096493,33.815744,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.815744, -118.096493"
2020012561,8GG17418,Match,Ulmus parvifolia,3311 Roxanne Ave.,The Ranchos,Long Beach,Public,-118.096498,33.816361,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.816361, -118.096498"
2020012562,8GG17418,Match,Ulmus parvifolia,3332 Roxanne Ave.,The Ranchos,Long Beach,Public,-118.096365,33.817029,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.817029, -118.096365"
2020012563,8GG17418,Match,Ulmus parvifolia,3332 Roxanne Ave.,The Ranchos,Long Beach,Public,-118.096357,33.816974,6037574000,,2020-01-25,15-Gallon,Grass Parkway,"33.816974, -118.096357"
2020022202,8GG17418,Match,Celtis occidentalis,3435 Baltic Ave.,West LB/Black History,Long Beach,Public,-118.213655,33.819595,6037572301,1A,2020-02-22,15-Gallon,Grass Parkway,"33.819595, -118.213655"
2020022204,8GG17418,Match,Celtis occidentalis,3454 Baltic Ave.,West LB/Black History,Long Beach,Public,-118.213536,33.819969,6037572301,1A,2020-02-22,15-Gallon,Grass Parkway,"33.819969, -118.213536"
2020022205,8GG17418,Match,Celtis occidentalis,3508 Baltic Ave.,West LB/Black History,Long Beach,Public,-118.213536,33.819969,6037572301,1A,2020-02-22,15-Gallon,Grass Parkway,"33.819969, -118.213536"
2020022206,8GG17418,Match,Celtis occidentalis,3518 Baltic Ave.,West LB/Black History,Long Beach,Public,-118.213537,33.820363,6037572301,1A,2020-02-22,15-Gallon,Grass Parkway,"33.820363, -118.213537"
2020022210,8GG17418,Match,Celtis occidentalis,3605 Baltic Ave.,West LB/Black History,Long Beach,Public,-118.213651,33.821602,6037572301,1A,2020-02-22,15-Gallon,Grass Parkway,"33.821602, -118.213651"
2020022214,8GG17418,Match,Chitalpa tashkentensis,3419 Caspian Ave.,West LB/Black History,Long Beach,Public,-118.212831,33.819302,6037572301,1A,2020-02-22,15-Gallon,Grass Parkway,"33.819302, -118.212831"
2020022223,8GG17418,Match,Podocarpus macrophyllus,3557 Delta Ave.,West LB/Black History,Long Beach,Public,-118.211187,33.821006,6037572301,1A,2020-02-22,15-Gallon,Grass Parkway,"33.821006, -118.211187"
2020022225,8GG17418,Match,Podocarpus macrophyllus,3635 Delta Ave.,West LB/Black History,Long Beach,Public,-118.211178,33.822559,6037572301,1A,2020-02-22,15-Gallon,Grass Parkway,"33.822559, -118.211178"
2020022233,8GG17418,Match,Pittosporum undulatum,3565 Easy Ave.,West LB/Black History,Long Beach,Public,-118.210323,33.821222,6037572400,2A,2020-02-22,15-Gallon,Grass Parkway,"33.821222, -118.210323"
2020022235,8GG17418,Match,Pittosporum undulatum,3573 Fashion Ave.,West LB/Black History,Long Beach,Public,-118.209471,33.821349,6037572400,2A,2020-02-22,15-Gallon,Grass Parkway,"33.821349, -118.209471"
2020022240,8GG17418,Match,Lagerstroemia indica,3433 Denver Ave.,West LB/Black History,Long Beach,Public,-118.212214,33.819634,6037572301,1A,2020-02-22,15-Gallon,Grass Parkway,"33.819634, -118.212214"
2020022241,8GG17418,Match,Lagerstroemia indica,3444 Denver Ave.,West LB/Black History,Long Beach,Public,-118.211751,33.819857,6037572301,1A,2020-02-22,15-Gallon,Grass Parkway,"33.819857, -118.211751"
2020022242,8GG17418,Match,Lagerstroemia indica,3444 Denver Ave.,West LB/Black History,Long Beach,Public,-118.211741,33.819821,6037572301,1A,2020-02-22,15-Gallon,Grass Parkway,"33.819821, -118.211741"
2020022243,8GG17418,Match,Lagerstroemia indica,3447 Denver Ave.,West LB/Black History,Long Beach,Public,-118.212141,33.820041,6037572301,1A,2020-02-22,15-Gallon,Grass Parkway,"33.820041, -118.212141"
2020022248,8GG17418,Match,Lagerstroemia indica,3610 Denver Ave.,West LB/Black History,Long Beach,Public,-118.211891,33.821837,6037572301,1A,2020-02-22,15-Gallon,Grass Parkway,"33.821837, -118.211891"
2020022249,8GG17418,Match,Lagerstroemia indica,3610 Denver Ave.,West LB/Black History,Long Beach,Public,-118.211888,33.821771,6037572301,1A,2020-02-22,15-Gallon,Grass Parkway,"33.821771, -118.211888"
2020022250,8GG17418,Match,Lagerstroemia indica,3615 Denver Ave.,West LB/Black History,Long Beach,Public,-118.212008,33.822078,6037572301,1A,2020-02-22,15-Gallon,Grass Parkway,"33.822078, -118.212008"
2020022253,8GG17418,Match,Lagerstroemia indica,3633 Denver Ave.,West LB/Black History,Long Beach,Public,-188.212005,33.822575,6037572301,1A,2020-02-22,15-Gallon,Grass Parkway,
2020022256,8GG17418,Match,Cinnamomum camphora,3417 Gale Ave.,West LB/Black History,Long Beach,Public,-118.207818,33.819363,6037572400,2A,2020-02-22,15-Gallon,Grass Parkway,"33.819363, -118.207818"
2020022258,8GG17418,Match,Cinnamomum camphora,3432 Gale Ave.,West LB/Black History,Long Beach,Public,-118.207628,33.819631,6037572400,2A,2020-02-22,15-Gallon,Grass Parkway,"33.819631, -118.207628"
2020022259,8GG17418,Match,Cinnamomum camphora,3440 Gale Ave.,West LB/Black History,Long Beach,Public,-118.207621,33.819773,6037572400,2A,2020-02-22,15-Gallon,Grass Parkway,"33.819773, -118.207621"
2020022260,8GG17418,Match,Cinnamomum camphora,3448 Gale Ave.,West LB/Black History,Long Beach,Public,-118.207621,33.819896,6037572400,2A,2020-02-22,15-Gallon,Grass Parkway,"33.819896, -118.207621"
2020022261,8GG17418,Match,Cinnamomum camphora,3456 Gale Ave.,West LB/Black History,Long Beach,Public,-118.207621,33.820043,6037572400,2A,2020-02-22,15-Gallon,Grass Parkway,"33.820043, -118.207621"
2020022265,8GG17418,Match,Cinnamomum camphora,3532 Gale Ave.,West LB/Black History,Long Beach,Public,-118.207621,33.820701,6037572400,2A,2020-02-22,15-Gallon,Grass Parkway,"33.820701, -118.207621"
2020022270,8GG17418,Match,Celtis sinensis,1401 34th Street,West LB/Black History,Long Beach,Public,-118.211182,33.819322,6037572302,1A,2020-02-22,15-Gallon,Grass Parkway,"33.819322, -118.211182"
2020022271,8GG17418,Match,Celtis sinensis,1410 34th Street,West LB/Black History,Long Beach,Public,-118.211411,33.818811,6037572302,1A,2020-02-22,15-Gallon,Grass Parkway,"33.818811, -118.211411"
2020022273,8GG17418,Match,Celtis sinensis,1418 34th Street,West LB/Black History,Long Beach,Public,-118.211655,33.818811,6037572302,1A,2020-02-22,15-Gallon,Grass Parkway,"33.818811, -118.211655"
2020022277,8GG17418,Match,Celtis sinensis,1432 34th Street,West LB/Black History,Long Beach,Public,-118.211957,33.818811,6037572302,1A,2020-02-22,15-Gallon,Grass Parkway,"33.818811, -118.211957"
2020022279,8GG17418,Match,Celtis sinensis,1432 34th Street,West LB/Black History,Long Beach,Public,-118.212151,33.818674,6037572302,1A,2020-02-22,15-Gallon,Grass Parkway,"33.818674, -118.212151"
2020012402,8GG17418,Match,Ulmus parvifolia,2235 Faust Ave,District 4,Long Beach,Public,-118.115469,33.797472,6037574300,,2020-01-24,15-Gallon,Parkway,"33.797472, -118.115469"
2020012403,8GG17418,Match,Cercis canadensis,5544 E Flagstone,District 5,Long Beach,Public,-118.123394,33.817326,6037574100,,2020-01-24,15-Gallon,Parkway,"33.817326, -118.123394"
2020012404,8GG17418,Match,Cercis canadensis,5544 E Flagstone,District 5,Long Beach,Public,-118.123452,33.817324,6037574100,,2020-01-24,15-Gallon,Parkway,"33.817324, -118.123452"
2020020502,8GG17418,CAL FIRE,Persea americana,520 W Burnett St,District 7,Long Beach,Private,-118.198477,33.80066,6037573100,1A,2020-02-05,15-Gallon,Front Yard,"33.80066, -118.198477"
2020020701,8GG17418,Match,Chitalpa tashkentensis,1304 E 56th St,District 8,Long Beach,Public,-118.176147,33.857597,6037570602,1A,2020-02-07,15-Gallon,Parkway,"33.857597, -118.176147"
2020020702,8GG17418,CAL FIRE,Persea americana,5543 Cerritos Ave,District 8,Long Beach,Private,-118.178324,33.857134,6037570601,1A,2020-02-07,15-Gallon,Front Yard,"33.857134, -118.178324"
2020021001,8GG17418,CAL FIRE,Persea americana,1617 E Poppy St,District 9,Long Beach,Private,-118.172563,,6037570502,1A,2020-02-10,15-Gallon,Front Yard,
2020021101,8GG17418,CAL FIRE,Prunus persica,1352 Elm Ave,District 1,Long Beach,Private,-118.187849,33.783673,6037575300,1A,2020-02-11,15-Gallon,Front Yard,"33.783673, -118.187849"
2020021401,8GG17418,Match,Cercis canadensis,2627 Chestnut Ave,District 6,Long Beach,Public,-118.195972,33.805005,6037572202,,2020-02-14,15-Gallon,Parkway,"33.805005, -118.195972"
2020022801,8GG17418,Match,Cercis canadensis,211 E Home St,District 8,Long Beach,Public,-118.191469,33.848002,6037571703,1A,2020-02-28,15-Gallon,Parkway,"33.848002, -118.191469"
2020031102,8GG17418,Match,Tabebuia avellanedae,7181 E Coralite,District 5,Long Beach,Public,-118.09273,33.818273,6037574000,,2020-03-11,15-Gallon,Parkway,"33.818273, -118.09273"
2020031103,8GG17418,Match,Tabebuia avellanedae,7181 E Coralite,District 5,Long Beach,Public,-118.092722,33.818225,6037574000,,2020-03-11,15-Gallon,Parkway,"33.818225, -118.092722"
2020031601,8GG17418,Match,Tabebuia chrysotricha,743  Magnolia Ave,District 1,Long Beach,Public,-118.198144,33.776247,6037575802,1A,2020-03-16,15-Gallon,Parkway,"33.776247, -118.198144"
2020031605,8GG17418,Match,Bauhinia variegata,737  Magnolia Ave,District 1,Long Beach,Public,-118.198147,33.77614,6037575802,1A,2020-03-16,15-Gallon,Parkway,"33.77614, -118.198147"
2020031606,8GG17418,Match,Bauhinia variegata,740 Magnolia Ave,District 1,Long Beach,Public,-118.197958,33.776102,6037575802,1A,2020-03-16,15-Gallon,Parkway,"33.776102, -118.197958"
2020031801,8GG17418,Match,Chitalpa tashkentensis,722 Magnolia Ave,District 1,Long Beach,Public,-118.197958,33.775839,6037575802,1A,2020-03-18,15-Gallon,Parkway,"33.775839, -118.197958"
2020031804,8GG17418,Match,Bauhinia variegata,412 W 9th St,District 1,Long Beach,Public,-118.19679,33.777687,6037575802,1A,2020-03-18,15-Gallon,Parkway,"33.777687, -118.19679"
2020032301,8GG17418,Match,Ulmus parvifolia,2931 Daisy Ave,District 6,Long Beach,Public,-118.199302,33.810373,6037572202,,2020-03-23,15-Gallon,Parkway,"33.810373, -118.199302"
2020032706,8GG17418,Match,Tipuana tipu,4080 E La Cara St,District 4,Long Beach,Public,-118.144611,33.79344,6037575001,,2020-03-27,15-Gallon,Parkway,"33.79344, -118.144611"
2020033001,8GG17418,CAL FIRE,Punica granatum,2160 Cedar Ave,District 6,Long Beach,Private,-118.194709,33.796408,6037573004,1A,2020-03-30,15-Gallon,Front Yard,"33.796408, -118.194709"
2020033002,8GG17418,CAL FIRE,Punica granatum,2120 Cedar Avenue,District 6,Long Beach,Private,-118.194685,33.795761,6037573004,1A,2020-03-30,15-Gallon,Front Yard,"33.795761, -118.194685"
2020033101,8GG17418,CAL FIRE,Persea americana,159 W Mountain View St.,District 8,Long Beach,Private,-118.200909,33.851856,6037571701,1A,2020-03-31,15-Gallon,Front Yard,"33.851856, -118.200909"
2020033102,8GG17418,CAL FIRE,Prunus persica,3342 Maine Avenue,District 7,Long Beach,Private,-118.200095,33.818084,6037572201,1A,2020-03-31,15-Gallon,Front Yard,"33.818084, -118.200095"
2020052001,8GG17418,Match,Chitalpa tashkentensis,1975 Long Beach Blvd.,Long Beach,Long Beach,Public,-118.18989,33.793221,6037573002,1A,2020-05-20,15-Gallon,sidewalk cut,"33.793221, -118.18989"
2020052002,8GG17418,Match,Chitalpa tashkentensis,1965 Long Beach Blvd.,Long Beach,Long Beach,Public,-118.18967,33.793171,6037573002,1A,2020-05-20,15-Gallon,sidewalk cut,"33.793171, -118.18967"
2020052006,8GG17418,Match,Chitalpa tashkentensis,1917 Long Beach Blvd.,Long Beach,Long Beach,Public,-118.18988,33.792681,6037573002,1A,2020-05-20,15-Gallon,sidewalk cut,"33.792681, -118.18988"
2020052007,8GG17418,Match,Chitalpa tashkentensis,1917 Long Beach Blvd.,Long Beach,Long Beach,Public,-118.18986,33.792681,6037573002,1A,2020-05-20,15-Gallon,sidewalk cut,"33.792681, -118.18986"
2020041502,8GG17418,Match,Lagerstroemia indica,208 E Neece St,District 9,Long Beach,Public,-118.200257,,6037570402,1A,2020-04-15,15-Gallon,Grass Parkway,
2020041801,8GG17418,Match,Geijera parviflora,3678 Karen Ave,District 5,Long Beach,Public,-118.095468,33.825047,6037573800,,2020-04-18,15-Gallon,Grass Parkway,"33.825047, -118.095468"
2020042002,8GG17418,Match,Cinnamomum camphora,1801 Josie Ave,District 4,Long Beach,Public,-118.105353,33.788955,6037574500,,2020-04-20,15-Gallon,Grass Parkway,"33.788955, -118.105353"
2020042902,8GG17418,Match,Geijera parviflora,3502 Gondar Ave,District 5,Long Beach,Public,-118.112894,33.820795,6037573700,,2020-04-29,15-Gallon,Grass Parkway,"33.820795, -118.112894"
2020050501,8GG17418,Match,Magnolia grandiflora,660 Los Altos,District 3,Long Beach,Public,-118.125192,33.774647,6037577603,,2020-05-05,15-Gallon,Grass Parkway,"33.774647, -118.125192"
2020052001,8GG17418,Match,Cercis occidentalis,3967 Gardenia Ave,District 7,Long Beach,Public,-118.168774,33.830921,6037571900,,2020-05-20,15-Gallon,Grass Parkway,"33.830921, -118.168774"
2020052002,8GG17418,Match,Cercis occidentalis,3967 Gardenia Ave,District 7,Long Beach,Public,-118.168774,33.830878,6037571900,,2020-05-20,15-Gallon,Grass Parkway,"33.830878, -118.168774"
2020061001,8GG17418,Match,Quercus ilex,2241 Faust Ave,District 4,Long Beach,Public,-118.115471,33.797601,6037574300,,2020-06-10,15-Gallon,Grass Parkway,"33.797601, -118.115471"
2020061203,8GG17418,Match,Olea europaea,6328 E 5th St,District 3,Long Beach,Public,-118.104756,33.771754,6037577602,,2020-06-12,15-Gallon,Grass Parkway,"33.771754, -118.104756"
2020061702,8GG17418,Match,Cercidium hybrid,3746 Karen Ave,District 5,Long Beach,Public,-118.095509,33.826649,6037573800,,2020-06-17,15-Gallon,Grass Parkway,"33.826649, -118.095509"
2020062401,8GG17418,Match,Cercis occidentalis,2150 E South St,District 9,Long Beach,Public,-118.166457,33.86004,6037570603,1A,2020-06-24,15-Gallon,Grass Parkway,"33.86004, -118.166457"
2020062403,8GG17418,Match,Cercidium hybrid,4736 Matney Ave,District 8,Long Beach,Public,-118.174119,33.844413,6037571503,,2020-06-24,15-Gallon,Grass Parkway,"33.844413, -118.174119"
2020062604,8GG17418,Match,Olea europaea,2271 Magnolia Ave,District 7,Long Beach,Public,-118.198189,33.798488,6037573100,1A,2020-06-26,15-Gallon,Grass Parkway,"33.798488, -118.198189"
2020062606,8GG17418,Match,Cercis canadensis,3568 Lees Ave,District 5,Long Beach,Public,-118.097909,33.822754,6037573800,,2020-06-26,15-Gallon,Grass Parkway,"33.822754, -118.097909"
2020040301,8GG17418,CAL FIRE,Punica granatum,1101 E 71st Way,District 9,Long Beach,Private,-118.199454,33.868354,6037570202,1A,2020-04-03,15-Gallon,Front Yard,"33.868354, -118.199454"
2020051301,8GG17418,CAL FIRE,Prunus persica,5943 Walnut Ave,District 9,Long Beach,Private,-118.173626,33.863507,6037570502,1A,2020-05-13,15-Gallon,Front Yard,"33.863507, -118.173626"
2020051503,8GG17418,CAL FIRE,Punica granatum,1400 Hellman St,District 2,Long Beach,Private,-118.174016,33.776318,6037576402,1A,2020-05-15,15-Gallon,Front Yard,"33.776318, -118.174016"
2020052901,8GG17418,CAL FIRE,Prunus persica,2051 W Lincoln,District 7,Long Beach,Private,-118.219883,33.822816,6037572301,1A,2020-05-29,15-Gallon,Front Yard,"33.822816, -118.219883"
2020052902,8GG17418,CAL FIRE,Persea americana,1440 E 52nd St,District 8,Long Beach,Private,-118.174215,33.850608,6037570602,1A,2020-05-29,15-Gallon,Front Yard,"33.850608, -118.174215"
2020060301,8GG17418,CAL FIRE,Persea americana,2922 Fashion Ave,District 7,Long Beach,Private,-118.208789,33.810372,6037572600,1A,2020-06-03,15-Gallon,Front Yard,"33.810372, -118.208789"
